,0,1
157,-1.8332717,5.6826296
158,-6.9105234,-0.30539107
159,-5.6432877,-0.8395682
160,-5.8184724,-0.7082725
161,-6.0356073,-0.4890401
162,0.48092973,-1.8772808
163,-2.801252,-0.43152425
164,-1.8130814,6.190647
165,-4.903617,-4.7664285
166,-3.3254561,-5.784136
167,-3.2882857,-5.9414296
168,-0.9789649,4.214352
169,-0.8291843,5.97564
170,-3.3669643,-5.880594
171,-3.3880231,-5.65972
172,-3.5048606,-5.1892233
173,-1.5074521,5.9719677
174,-2.1979249,3.8488045
175,-1.1754519,3.8884842
176,-1.0501323,3.3279512
177,-1.3934311,4.2456207
178,-1.1684895,4.689031
179,-0.29932556,5.456354
180,-0.77306783,5.30773
181,-2.4416995,6.77126
182,-0.279308,4.689558
183,-1.2125335,4.7674994
184,-1.5483589,4.502772
185,-1.057809,4.280038
186,0.15062796,3.575199
187,0.17838044,3.9442344
188,4.658348,-4.448824
189,0.52525884,6.0703955
190,-2.7183907,6.815551
191,-2.2282343,6.0065045
192,-5.823696,-0.8506763
193,-1.8144329,6.3433733
194,3.6444514,18.959753
195,3.6575744,17.742403
196,-0.5355059,-2.291616
197,3.6477408,18.44267
198,3.6512089,18.215971
199,-1.7917012,3.384588
200,-0.49881378,4.7776394
201,-0.11664797,4.771468
202,-0.015257694,4.690844
203,0.11229081,-2.392664
204,3.6431773,19.017118
205,-3.8807468,-2.185185
206,-4.247819,-1.9150101
207,-3.0334246,-5.457638
208,-4.4127927,-1.8834668
209,-3.249783,-5.994223
210,-3.2031457,-5.7938623
211,2.3666742,-6.813745
212,-3.1008828,-5.9459476
213,-3.2594404,-5.559107
214,-3.2656837,-5.9228263
215,4.763548,-5.015625
216,3.0427432,1.2725306
217,3.6477637,18.629807
218,-2.8575697,-3.4163988
219,-3.1683095,-2.9281406
220,-3.0019975,-4.225683
221,-6.7467055,-2.3154104
222,-4.8681145,4.174274
223,-4.658565,5.219964
224,-4.755311,5.267792
225,-5.003883,5.01397
226,-4.9441977,4.9974823
227,-5.42615,-0.8972432
228,-0.23208179,-1.2600503
229,-0.044792157,-1.5379097
230,-5.47461,2.1143703
231,-0.94044316,-0.6494012
232,-3.078999,5.245335
233,-2.105286,5.1086354
234,-3.5251765,5.2568717
235,-4.274068,5.416672
236,-3.6166172,5.4392905
237,3.649394,18.353485
238,-2.8638813,0.67875975
239,-2.2463574,2.544726
240,-2.3326068,2.7452457
241,-3.3079045,5.723703
242,-6.885282,-4.81847
243,-2.3354206,1.9873695
244,-2.2034423,2.7985203
245,-2.2788677,2.5277936
246,-2.300325,3.2332063
247,-2.8005276,6.2908535
248,-3.0856853,6.182236
249,-2.5763314,0.57310176
250,8.683742,-6.9802356
