,0,1
585,-5.737614,-3.8130584
586,-5.3170314,-3.6733093
587,7.443366,-9.72554
588,8.998063,1.4200054
589,9.061778,1.4961398
590,8.953073,0.96645766
591,7.178238,-10.024831
592,7.6280956,1.7345551
593,7.1311917,-9.985464
594,7.551125,-9.379513
595,7.4859357,0.44517374
596,7.3585396,-9.793595
597,7.6050315,-9.778375
598,6.7592444,-10.321223
599,8.616363,-9.525957
600,6.586408,-10.440043
601,8.496351,-9.537542
602,9.052224,-0.44350597
603,0.014378131,15.645425
604,4.7633934,-1.9615752
605,-0.4136503,-0.73915815
606,3.782902,-8.064142
607,7.3786182,2.089839
608,4.4908314,-8.429893
609,3.5476902,-8.357743
610,3.4983432,-8.362959
611,4.682221,-8.311439
612,4.8259726,-0.39963105
613,-3.538149,0.24970919
614,6.8914905,2.022712
615,-3.7335706,0.0016487885
616,-4.423763,-1.3591812
617,-4.2844667,-0.10463973
618,-0.07293654,7.525753
619,-0.496144,7.568367
620,-5.6953773,-1.0070888
621,-3.1589844,0.2751899
622,-3.6070318,-0.40463904
623,-3.1939197,-6.0936575
624,-0.9519509,-0.7262979
625,-3.918998,0.826491
626,-5.4715962,3.7672684
627,-3.6359012,5.2861047
628,-3.5469108,5.496064
629,-3.4369302,5.734225
630,-3.409542,5.776563
631,-2.8328419,-5.209907
632,5.94628,2.452078
633,-5.75423,-4.2063212
634,-6.009751,-4.073191
635,5.439964,0.1689728
636,-3.5891092,3.1799035
637,-1.3564595,-1.54567
638,-4.1882706,-1.5400159
639,-1.0089692,-1.4034759
640,-0.96090716,-1.3130867
641,-4.7044263,-1.6285776
642,-5.576517,-1.4152141
643,-3.0185952,-5.9467096
644,-2.7617064,-5.410856
645,-4.642289,-6.4358716
646,4.473839,-6.977603
647,5.443329,-13.802741
648,6.8421063,2.2174304
649,-3.3302593,5.6603823
650,-3.5176213,4.690996
651,-2.658515,-6.6713123
652,-1.7269436,-2.3228424
653,-4.6766477,-4.4372067
654,-7.161932,4.135681
655,-0.7174569,-1.0885164
656,-3.890929,5.3006234
657,-5.3233094,3.1567142
658,-3.6340218,-0.37821224
659,7.673221,-1.059152
660,-6.62784,0.054522526
661,7.297043,-9.991119
662,-5.3116884,4.164285
663,-5.444752,-2.2161822
664,-4.279315,-0.7949934
665,-2.8804922,-5.4367833
666,-6.17198,-2.5138142
667,-5.7489195,-2.7093801
668,-3.8528857,-1.8765923
669,4.6054482,-5.5190525
670,-9.206677,-3.3330083
671,2.183756,3.8231244
672,-5.4119987,-2.31021
673,-2.9555082,-0.08411256
674,-3.1032667,-5.3243947
675,-3.1498125,-5.2256546
676,-4.339884,-3.0703626
677,5.446493,2.6263022
678,-7.5894036,4.276102
679,-7.7967215,4.328017
680,-7.603774,4.545477
681,-6.7959213,4.2401066
682,-6.5220165,4.049578
683,-6.316653,4.361848
684,-7.6802163,4.4038005
685,-6.8540545,4.1227584
686,-7.901422,4.2516174
687,-6.8132315,-1.3899949
688,-7.701107,4.551618
689,-7.341312,-2.428214
690,1.1124846,5.6932116
691,1.0915518,5.7387943
692,0.30361256,-0.7355427
693,-7.3572445,-2.356619
694,-0.55755115,-0.8946968
695,-0.16363998,-0.78454816
696,1.5589362,-0.04028677
697,-0.7085896,-0.8431563
698,-3.3003197,-2.817874
699,-3.1260257,-2.388104
700,-3.5459447,-6.472516
701,-2.803968,-5.365193
702,-7.729108,4.3350105
703,-3.6562014,0.024402812
704,-5.761275,4.890599
705,-0.84693295,7.7813306
706,-4.8926053,5.976615
707,-6.488111,4.404862
708,7.750085,2.5746434
709,-4.0022664,-6.2449317
710,6.5143585,-10.180083
711,7.3724966,2.2660303
712,4.7784276,-4.539794
713,5.8327093,-11.902175
714,-0.21351992,9.591867
715,0.028253978,9.432643
716,-0.10678905,9.642939
717,-1.0791138,9.549257
718,-5.5773873,-3.4098141
